name,restaurant,date,STUDENT,DOCTORANT,CAMPUS,VISITOR
Gratin de penne au blé complet  crème de carottes  Grana Padano et ciboulette,Arcadie,2022-11-02,7.0,8.0,8.8,10.0
"Le Burger ""Montagnard"" Boeuf Suisse Fromage Mont d'Or Pommes country Garniture",Esplanade,2022-11-02,8.6,9.9,11.0,12.4
Crevettes ASC panées Sweet chili sauce Maison Riz sauté au légumes,Ginko,2022-11-02,11.5,12.0,12.5,13.5
Nuggets de poulet  frites et salades,Hopper,2022-11-02,8.1,9.9,11.0,13.6
Emincé de lapin Sauce moutarde Polenta bramata  Petits pois,La Ruche,2022-11-02,11.0,12.0,13.0,14.0
Enchiladas mexicaine Gratinées au Cheddar  Crème aigre  haricots rouges ,La Ruche,2022-11-02,10.0,11.0,12.0,13.0
Pâtes Sauce tomate et câpres ,La Ruche,2022-11-02,7.5,12.0,12.0,12.0
[Swiss Burger] Pain bun  crème de moutarde à l’ancienne  gruyère  coleslaw  oignons frits  sucrine  bœuf braisé au vin rouge - Servi avec Twisted potatoes ou Légumes ou Salade mêlée ,La Table de Vallotton by Novae,2022-11-02,13.0,16.0,16.0,16.0
[Mexican Veggie Burger] Pain bun  mayonnaise au curry  cheddar  tomates  sucrine  galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée ,La Table de Vallotton by Novae,2022-11-02,13.0,16.0,16.0,16.0
[La Pasta] Tagliatelles  champignon du moment  roquette  parmesan  chips de bacon,La Table de Vallotton by Novae,2022-11-02,14.0,17.0,17.0,17.0
[La Pasta Veggie] Penne  champignon du moment  crème de Grana Padano  roquette  chips de parmesan,La Table de Vallotton by Novae,2022-11-02,13.0,16.0,16.0,16.0
[La Salade Veggie] Salade César avec sucrine  tomates cerises  parmesan  croûtons  sauce César  quorn  oeuf ,La Table de Vallotton by Novae,2022-11-02,15.0,18.0,18.0,18.0
[La Pièce du Boucher] Entrecôte parisienne (220gr)  beurre maître d’hôtel - Servie avec Twisted potatoes ou Légumes ou Salade mêlée,La Table de Vallotton by Novae,2022-11-02,22.0,25.0,25.0,25.0
[La Pièce du Primeur] Aubergine grillée  jus corsé curry-tomate  riz jasmin parfumé à la cannelle  sauce raïta,La Table de Vallotton by Novae,2022-11-02,19.0,22.0,22.0,22.0
[Le Ceviche] Coriandre  zestes et jus de citron vert  piment rouge  gingembre  tabasco  daurade  pain toasté - Servi avec Twisted potatoes ou Légumes ou Salade mêlée,La Table de Vallotton by Novae,2022-11-02,22.0,25.0,25.0,25.0
Poulet Basquaise (poivrons  oignons  tomate)  tagliatelle ,Le Klee by Novae,2022-11-02,10.0,11.0,12.0,13.0
Empanadas au poulet  chili d'haricot rouge  poivrons  maïs,Microcity,2022-11-02,10.5,12.0,13.0,14.0
Couscous aux boulettes de falafels,Microcity,2022-11-02,10.5,12.0,13.0,14.0
Penne au pesto basilic et mozzarella,Microcity,2022-11-02,8.1,8.8,9.9,11.3
Salade piémontaise  pommes de terre  oeuf  jambon  sauce tartare,Microcity,2022-11-02,12.0,12.0,12.0,12.0
Crispy Burger By Native Frites à l'origan,Native,2022-11-02,11.3,12.1,12.6,14.1
Emincé de dinde aux champignons  carottes sautées et spätzli,Ornithorynque,2022-11-02,12.0,13.5,14.5,15.5
Quiche aux oignons et potimarron  salade mêlée,Ornithorynque,2022-11-02,8.0,9.5,9.9,10.9
Fish and Chips  sauce tartare et citron,Ornithorynque,2022-11-02,9.5,10.5,11.0,12.0
Penne  sauce aux champignons de Paris et Grana Padano,Ornithorynque,2022-11-02,7.0,8.0,8.8,10.0
Gnocchi Brocolis et baccala,Piano ,2022-11-02,8.6,9.9,11.0,13.5
Burger Sésame (Steak haché de boeuf  Rucola  Grana  Affumicata  Pomodorro et frites),Piano ,2022-11-02,13.8,14.9,14.9,16.9
Cocotte de riz sauté olives et tomates,Piano ,2022-11-02,8.1,8.8,9.9,11.3
Gnocchi Brocolis et baccala,Piano ,2022-11-02,9.7,12.1,13.2,15.2
RICE POKE BOWLS (Riz sushi  jeunes pousses  Carottes colorées  Choux fleur pickles  Radis  Concombre  Julienne de pois gourmand  Wakame  Pousse de soja  Tofu frit et Omelette soba  Emincé vgé),Zaha,2022-11-02,12.5,8.2,8.2,8.2
NODDLES POE BOWLS (Nouilles Soba  Maïs et pois  Choux rouges  Pousse mango  Julienne de pois gourmand  Basilic Thaï  Carottes croquantes et Tofu frit),Zaha,2022-11-02,8.2,8.2,8.2,8.2
Velouté de choux-fleurs et sa garniture			 Condiments ,Alpine,2022-11-03,8.1,8.8,9.9,11.3
Riz cantonais Végétarien  Quorn  légumes et œuf Cébettes et oignon frits,Alpine,2022-11-03,8.6,9.9,11.0,12.4
Chicken Veracruz Légumes Texmex Riz Créole,Alpine,2022-11-03,11.5,12.0,12.5,13.5
Texas Barbecue Rips de porc Suisse marinés BBQ  Frites de patate douce Colslow,Alpine,2022-11-03,11.5,12.0,12.5,13.5
Fusilli al ferretto  amandes  Pecorino Romano  courge confite à l'huile d'olive Bio,Arcadie,2022-11-03,10.0,12.0,12.0,12.0
Gratin de penne au blé complet  crème de carottes  Grana Padano et ciboulette,Arcadie,2022-11-03,7.0,8.0,8.8,10.0
chicken korma  daal  raïta  riz,Chez Bilia - food truck,2022-11-03,7.0,7.0,7.0,7.0
baingan kashmiri (aubergines)  daal  raïta  riz,Chez Bilia - food truck,2022-11-03,7.0,7.0,7.0,7.0
Tortellini farcis au fromage Sauce carbonara Fromage râpé,Esplanade,2022-11-03,8.6,9.9,11.0,12.4
Nouilles sautées au Poulet Suisse et légumes Sauce Tamarin,Ginko,2022-11-03,11.5,12.0,12.5,13.5
Nuggets de poulet  frites et salades,Hopper,2022-11-03,8.1,9.9,11.0,13.6
Rösti pizza Aux légumes grillés Fromage,La Ruche,2022-11-03,10.0,11.0,12.0,13.0
Ragoût de cuisse de poulet Aux olives Lentilles méditerranéennes  Carottes rôties,La Ruche,2022-11-03,11.0,12.0,13.0,14.0
Risotto au Grana Padano Huile de roquette ,La Ruche,2022-11-03,7.5,12.0,12.0,12.0
[Swiss Burger] Pain bun  crème de moutarde à l’ancienne  gruyère  coleslaw  oignons frits  sucrine  bœuf braisé au vin rouge - Servi avec Twisted potatoes ou Légumes ou Salade mêlée ,La Table de Vallotton by Novae,2022-11-03,13.0,16.0,16.0,16.0
[Mexican Veggie Burger] Pain bun  mayonnaise au curry  cheddar  tomates  sucrine  galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée ,La Table de Vallotton by Novae,2022-11-03,13.0,16.0,16.0,16.0
[La Pasta] Tagliatelles  champignon du moment  roquette  parmesan  chips de bacon,La Table de Vallotton by Novae,2022-11-03,14.0,17.0,17.0,17.0
[La Pasta Veggie] Penne  champignon du moment  crème de Grana Padano  roquette  chips de parmesan,La Table de Vallotton by Novae,2022-11-03,13.0,16.0,16.0,16.0
[La Salade Veggie] Salade César avec sucrine  tomates cerises  parmesan  croûtons  sauce César  quorn  oeuf ,La Table de Vallotton by Novae,2022-11-03,15.0,18.0,18.0,18.0
[La Pièce du Boucher] Entrecôte parisienne (220gr)  beurre maître d’hôtel - Servie avec Twisted potatoes ou Légumes ou Salade mêlée,La Table de Vallotton by Novae,2022-11-03,22.0,25.0,25.0,25.0
[La Pièce du Primeur] Aubergine grillée  jus corsé curry-tomate  riz jasmin parfumé à la cannelle  sauce raïta,La Table de Vallotton by Novae,2022-11-03,19.0,22.0,22.0,22.0
[Le Ceviche] Coriandre  zestes et jus de citron vert  piment rouge  gingembre  tabasco  daurade  pain toasté - Servi avec Twisted potatoes ou Légumes ou Salade mêlée,La Table de Vallotton by Novae,2022-11-03,22.0,25.0,25.0,25.0
Poulet Basquaise (poivrons  oignons  tomate)  tagliatelle ,Le Klee by Novae,2022-11-03,10.0,11.0,12.0,13.0
Fritures d'accras de morue et de calamars  pommes de terre  brocolis,Microcity,2022-11-03,10.5,12.0,13.0,14.0
Tortilla de pommes de terre et courgettes  coulis de tomates au basilic,Microcity,2022-11-03,10.5,12.0,13.0,14.0
Penne au pesto basilic et mozzarella,Microcity,2022-11-03,8.1,8.8,9.9,11.3
Salade piémontaise  pommes de terre  oeuf  jambon  sauce tartare,Microcity,2022-11-03,12.0,12.0,12.0,12.0
Curry de legumes de saison au lait de coco Riz parfumé et mélange de graines,Native,2022-11-03,11.3,12.1,12.6,14.1
Bœuf Stroganoff,Ornithorynque,2022-11-03,12.0,13.5,14.5,15.5
Gratin de carottes  pommes de terre et feta,Ornithorynque,2022-11-03,8.1,8.8,9.9,11.3
Hachis parmentier végétarien aux légumes de saison,Ornithorynque,2022-11-03,8.0,9.5,9.9,10.9
Fish and Chips  sauce tartare et citron,Ornithorynque,2022-11-03,9.5,10.5,11.0,12.0
Orechiette sardi sugo et Pécorino,Piano ,2022-11-03,8.6,9.9,11.0,13.5
Ribs de porc caramélisé à la rôtissoire  Pommes rôties et Tomates au thym,Piano ,2022-11-03,13.8,14.9,14.9,16.9
Cocotte de raviolini Verdura et brocolis,Piano ,2022-11-03,8.1,8.8,9.9,11.3
Orechiette sardi sugo et Pécorino,Piano ,2022-11-03,9.7,12.1,13.2,15.2
RICE POKE BOWLS (Riz sushi  jeunes pousses  Carottes colorées  Choux fleur pickles  Radis  Concombre  Julienne de pois gourmand  Wakame  Pousse de soja  Tofu frit et Omelette soba  Emincé vgé),Zaha,2022-11-03,12.5,8.2,8.2,8.2
NODDLES POE BOWLS (Nouilles Soba  Maïs et pois  Choux rouges  Pousse mango  Julienne de pois gourmand  Basilic Thaï  Carottes croquantes et Tofu frit),Zaha,2022-11-03,8.2,8.2,8.2,8.2
Velouté de choux-fleurs et sa garniture			 Condiments ,Alpine,2022-11-04,8.1,8.8,9.9,11.3
Le Montagnard Gratin de Macaroni Jambon de dinde  fromage et légumes Salade du moment,Alpine,2022-11-04,8.6,9.9,11.0,12.4
Ramen Bowl Porc suisse  nouille  pack-choï  œuf et bouillon parfumé,Alpine,2022-11-04,11.5,12.0,12.5,13.5
"Lasagne ""Maison"" au Saumon ASC et épinards Crème de mascarpone Salade du maraîcher",Alpine,2022-11-04,11.5,12.0,12.5,13.5
Fusilli al ferretto  amandes  Pecorino Romano  courge confite à l'huile d'olive Bio,Arcadie,2022-11-04,10.0,12.0,12.0,12.0
Gratin de penne au blé complet  crème de carottes  Grana Padano et ciboulette,Arcadie,2022-11-04,7.0,8.0,8.8,10.0
Chicken-Nuggets (Suisse) Sauce tartare Pommes sautées Méli mélo de légumes,Esplanade,2022-11-04,8.6,9.9,11.0,12.4
Menu servi à l'Alpine ,Ginko,2022-11-04,11.5,12.0,12.5,13.5
Cordon bleu  Frites et salades,Hopper,2022-11-04,8.1,9.9,11.0,13.6
Filet de saumon grillé ASC Sauce à l'oseille Pommes natures  Julienne de légumes ,La Ruche,2022-11-04,12.0,13.0,14.0,15.0
Couscous à l'oriental Bouillon harissa  Légumes et pois chiche Fruits secs ,La Ruche,2022-11-04,10.0,11.0,12.0,13.0
Spaghetti Sauce carbonara ,La Ruche,2022-11-04,7.5,12.0,12.0,12.0
[Swiss Burger] Pain bun  crème de moutarde à l’ancienne  gruyère  coleslaw  oignons frits  sucrine  bœuf braisé au vin rouge - Servi avec Twisted potatoes ou Légumes ou Salade mêlée ,La Table de Vallotton by Novae,2022-11-04,13.0,16.0,16.0,16.0
[Mexican Veggie Burger] Pain bun  mayonnaise au curry  cheddar  tomates  sucrine  galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée ,La Table de Vallotton by Novae,2022-11-04,13.0,16.0,16.0,16.0
[La Pasta] Tagliatelles  champignon du moment  roquette  parmesan  chips de bacon,La Table de Vallotton by Novae,2022-11-04,14.0,17.0,17.0,17.0
[La Pasta Veggie] Penne  champignon du moment  crème de Grana Padano  roquette  chips de parmesan,La Table de Vallotton by Novae,2022-11-04,13.0,16.0,16.0,16.0
[La Salade Veggie] Salade César avec sucrine  tomates cerises  parmesan  croûtons  sauce César  quorn  oeuf ,La Table de Vallotton by Novae,2022-11-04,15.0,18.0,18.0,18.0
[La Pièce du Boucher] Entrecôte parisienne (220gr)  beurre maître d’hôtel - Servie avec Twisted potatoes ou Légumes ou Salade mêlée,La Table de Vallotton by Novae,2022-11-04,22.0,25.0,25.0,25.0
[La Pièce du Primeur] Aubergine grillée  jus corsé curry-tomate  riz jasmin parfumé à la cannelle  sauce raïta,La Table de Vallotton by Novae,2022-11-04,19.0,22.0,22.0,22.0
[Le Ceviche] Coriandre  zestes et jus de citron vert  piment rouge  gingembre  tabasco  daurade  pain toasté - Servi avec Twisted potatoes ou Légumes ou Salade mêlée,La Table de Vallotton by Novae,2022-11-04,22.0,25.0,25.0,25.0
Poulet Basquaise (poivrons  oignons  tomate)  tagliatelle ,Le Klee by Novae,2022-11-04,10.0,11.0,12.0,13.0
Cheeseburger de boeuf  batavia  tomates  sauce tartare  frites,Microcity,2022-11-04,10.5,12.0,13.0,14.0
Steak de céleri rôti  boulettes de quinoa et lentilles  haricots verts  sauce raifort,Microcity,2022-11-04,10.5,12.0,13.0,14.0
Penne au pesto basilic et mozzarella,Microcity,2022-11-04,8.1,8.8,9.9,11.3
Salade piémontaise  pommes de terre  oeuf  jambon  sauce tartare,Microcity,2022-11-04,12.0,12.0,12.0,12.0
Bao aux légumes Nouilles à l'asiatique et bouillon aromatique,Native,2022-11-04,11.3,12.1,12.6,14.1
Filet de truite  sauce escabèche  chou fleur  pois gourmands sautés et lentilles vertes,Ornithorynque,2022-11-04,12.0,13.5,14.5,15.5
Hachis parmentier végétarien aux légumes de saison,Ornithorynque,2022-11-04,8.0,9.5,9.9,10.9
Fish and Chips  sauce tartare et citron,Ornithorynque,2022-11-04,9.5,10.5,11.0,12.0
Bœuf Stroganoff,Ornithorynque,2022-11-04,9.5,10.5,11.0,12.0
Penne  sauce aux champignons de Paris et Grana Padano,Ornithorynque,2022-11-04,7.0,8.0,8.8,10.0
Fusilli Alla Contadina,Piano ,2022-11-04,8.6,9.9,11.0,13.5
Dos de cabillaud à l'Italienne   riz sauté au basilic et aubergines confites,Piano ,2022-11-04,13.8,14.9,14.9,16.9
Cocotte de pasta Napolitaine et mozzarella,Piano ,2022-11-04,8.1,8.8,9.9,11.3
Fusilli Alla Contadina,Piano ,2022-11-04,9.7,12.1,13.2,15.2
RICE POKE BOWLS (Riz sushi  jeunes pousses  Carottes colorées  Choux fleur pickles  Radis  Concombre  Julienne de pois gourmand  Wakame  Pousse de soja  Tofu frit et Omelette soba  Emincé vgé),Zaha,2022-11-04,12.5,8.2,8.2,8.2
NODDLES POE BOWLS (Nouilles Soba  Maïs et pois  Choux rouges  Pousse mango  Julienne de pois gourmand  Basilic Thaï  Carottes croquantes et Tofu frit),Zaha,2022-11-04,8.2,8.2,8.2,8.2
Poulet Basquaise (poivrons  oignons  tomate)  tagliatelle ,Le Klee by Novae,2022-11-05,10.0,11.0,12.0,13.0
Poulet Basquaise (poivrons  oignons  tomate)  tagliatelle ,Le Klee by Novae,2022-11-06,10.0,11.0,12.0,13.0
Crème de Choux pointus de la ferme de Bassenges Garnitures d'accompagnement ,Alpine,2022-11-07,8.1,8.8,9.9,11.3
Pasta Genovese Fromage râpé Salade du moment,Alpine,2022-11-07,8.6,9.9,11.0,12.4
Saucisse de Veau Suisse  jus moutarde Pomme purée Méli-mélo de légumes,Alpine,2022-11-07,11.5,12.0,12.5,13.5
Tranche panée de Porc Suisse Quartier de citron Pommes frites Haricots vapeur,Alpine,2022-11-07,13.5,14.0,14.5,15.5
Gnocchi de pommes de terre  sauce au gorgonzola et noix,Arcadie,2022-11-07,10.0,12.0,12.0,12.0
Gratin de penne au blé complet  crème de carottes  Grana Padano et ciboulette,Arcadie,2022-11-07,5.9,7.0,8.0,9.0
spaghetti alla Puttanesca (tomate olives câpres anchois) Fromage râpé ,Esplanade,2022-11-07,8.6,9.9,11.0,12.4
